OrderID,CustomerID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCodeShipCountry,ProductID,UnitPrice,Quantity,Discount
15345,VICTE,2000-04-03,1984-06-27,1975-04-24,3,692.95,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,79.62,8.19,0
15346,VICTE,1914-05-31,1918-11-30,1996-10-14,3,412.36,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,50.99,8.82,0
15347,VICTE,2000-01-03,1994-06-24,2004-03-23,3,206.72,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,80.38,8.41,0
15348,VICTE,1963-10-07,1954-05-25,1943-03-24,3,651.15,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,42.11,8.12,0
15349,VICTE,1975-07-11,2004-02-26,1943-12-23,3,535.05,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,18.39,8.06,0
15350,VICTE,1910-06-14,1998-05-31,1936-07-23,3,473.52,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,17.68,8.66,0
15351,VICTE,1990-01-31,1945-08-21,2010-09-10,3,567.53,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,19.26,5.31,0
15352,VICTE,1901-05-18,1915-08-31,1940-07-14,3,641.87,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,15.22,10,0
15353,VICTE,2004-06-27,1966-10-14,1917-02-05,3,285.16,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,71.17,9.69,0
15354,VICTE,1923-07-11,1968-11-03,1959-10-16,3,280.72,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,31.39,1.54,0
15355,VICTE,1961-04-29,1921-02-21,2002-03-07,3,626.81,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,80.52,7.81,0
15356,VICTE,1902-06-11,1995-02-08,1913-05-22,3,282.99,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,9.04,10.54,0
15357,VICTE,1964-03-21,1919-09-12,1974-11-14,3,232.91,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,10.32,4.53,0
15358,VICTE,1963-12-19,1948-05-22,1987-08-19,3,248.85,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,70.99,9.42,0
15359,VICTE,1985-12-27,1931-03-21,1994-07-20,3,886.75,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,44.76,8.09,0
15360,VICTE,2019-07-26,1954-05-12,2011-03-24,3,44.25,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,88.89,5.1,0
15361,VICTE,2018-08-05,1998-04-30,2010-02-19,3,750.6,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,75.27,7.91,0
15362,VICTE,1984-11-30,1970-07-05,2003-07-11,3,159.62,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,60.91,8.87,0
15363,VICTE,1946-05-30,2017-12-26,1958-08-08,3,319.73,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,59.97,5.81,0
15364,VICTE,1939-10-18,1906-10-18,1924-07-23,3,483.94,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,77.17,2.03,0
15365,VICTE,1939-05-06,1970-02-18,1995-02-07,3,11.12,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,16.4,3,0
15366,VICTE,1942-01-21,2001-03-27,1926-01-17,3,589.09,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,31.75,2.54,0
15367,VICTE,1955-08-24,1975-07-09,2010-03-07,3,792.5,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,15.37,10.56,0
15368,VICTE,1977-01-17,1952-06-02,2006-09-14,3,265.55,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,83.6,7.84,0
15369,VICTE,1951-05-11,1971-03-01,1953-04-28,3,566.75,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,26.96,10.02,0
15370,VICTE,1935-02-02,1977-07-14,1985-07-18,3,435.33,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,70.3,7.89,0
15371,VICTE,1971-08-05,1997-08-17,1950-05-05,3,39.86,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,5.64,1.56,0
15372,VICTE,1973-04-24,1904-08-02,1953-10-12,3,500.84,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,93.73,9.19,0
15373,VICTE,1915-10-20,1936-01-06,1953-10-03,3,849.27,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,65.44,1.18,0
15374,VICTE,1940-08-10,1971-06-20,1907-06-19,3,914.7,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,59.02,8.89,0
15375,VICTE,2018-02-10,1902-11-08,1959-04-30,3,492.48,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,70.62,3.84,0
15376,VICTE,1900-09-03,1930-11-27,1960-06-12,3,162.69,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,61.7,7.54,0
15377,VICTE,1916-11-20,1968-10-03,1917-08-09,3,89.55,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,55.71,2.45,0
15378,VICTE,1967-03-08,1958-12-02,1905-07-31,3,911.83,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,7.57,5.88,0
15379,VICTE,1928-11-14,1979-02-04,1911-04-08,3,577.51,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,29.52,5.08,0
15380,VICTE,1927-06-13,1948-02-12,1973-04-19,3,518.2,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,3.32,3.9,0
15381,VICTE,1904-12-05,1931-09-30,1915-02-11,3,104.04,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,83.02,5,0
15382,VICTE,1970-07-18,1944-08-04,1971-12-22,3,248.96,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,33.34,7.75,0
15383,VICTE,1958-05-12,1924-07-16,1980-06-07,3,189.35,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,4.93,10.76,0
15384,VICTE,1948-06-12,1961-04-15,1934-10-14,3,901.24,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,99.48,9.36,0
15385,VICTE,1985-09-16,1963-10-29,1946-03-29,3,384.97,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,87.02,4.87,0
15386,VICTE,2001-02-15,1941-12-08,1942-06-29,3,168.61,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,23.16,6.79,0
15387,VICTE,1923-12-11,1950-01-21,1921-03-24,3,466.07,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,53.7,9.52,0
15388,VICTE,1923-05-22,1937-03-16,1965-11-17,3,476.86,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,38.22,1.72,0
15389,VICTE,1968-10-23,1983-12-16,1988-11-02,3,496.83,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,21.28,10.87,0
15390,VICTE,1927-10-20,2009-07-18,1928-10-10,3,353.35,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,100.71,2.27,0
15391,VICTE,1981-12-23,1927-07-12,1935-12-29,3,455.19,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,94.68,7.8,0
15392,VICTE,2006-08-05,1945-03-12,1963-12-27,3,21.41,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,77.11,3.22,0
15393,VICTE,1900-04-26,1999-06-21,1962-05-04,3,297.9,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,42.29,3.9,0
15394,VICTE,1928-07-09,1908-05-01,1940-05-18,3,113.53,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,89.2,10.66,0
15395,VICTE,1968-07-01,1920-05-21,1983-03-15,3,516.94,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,37.33,5.38,0
15396,VICTE,1978-02-20,1992-10-19,1916-05-28,3,344.83,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,9.65,2.79,0
15397,VICTE,1948-01-06,2011-09-25,1968-01-11,3,674.24,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,71.18,1.55,0
15398,VICTE,1966-10-14,1978-08-21,2018-10-12,3,962.98,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,33.09,8.44,0
15399,VICTE,1975-06-17,1956-10-12,2010-02-11,3,634.44,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,42.51,7.62,0
15400,VICTE,1940-03-16,2005-09-07,2001-12-30,3,265.48,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,44,7.97,0
15401,VICTE,1967-12-24,1974-02-22,1912-09-30,3,953.37,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,3.59,3.87,0
15402,VICTE,1925-05-26,1937-12-02,2007-07-24,3,501.71,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,57.49,4.73,0
15403,VICTE,1990-06-11,1978-07-03,1919-04-29,3,212.85,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,10.85,1.27,0
15404,VICTE,1959-05-21,1910-03-04,1985-05-27,3,698.14,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,67.96,10.43,0
15405,VICTE,1943-10-24,1994-08-17,1922-05-25,3,729.83,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,60.49,10.36,0
15406,VICTE,2016-04-21,1969-12-08,1952-07-29,3,432.96,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,69.62,5.87,0
15407,VICTE,1905-05-03,1924-03-15,1980-11-26,3,759.72,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,34.92,9.69,0
15408,VICTE,2016-07-18,1956-11-26,1979-09-29,3,291.18,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,49.17,7.28,0
15409,VICTE,1975-05-22,1918-11-09,1988-08-08,3,172.78,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,62.51,10.76,0
15410,VICTE,1916-04-23,2002-01-15,1991-02-01,3,808.8,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,44.34,10.79,0
15411,VICTE,1975-10-27,1974-10-30,1938-05-10,3,774.97,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,73.18,4.7,0
15412,VICTE,1989-02-24,2010-06-06,1935-10-11,3,80.29,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,100.68,7.78,0
15413,VICTE,1932-08-23,1937-11-22,2000-10-17,3,582.28,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,46.92,3.05,0
15414,VICTE,1926-12-29,1906-04-09,1923-04-01,3,832.49,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,89.98,6.33,0
15415,VICTE,1950-03-28,1973-09-07,1975-11-16,3,727.57,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,52.45,7.22,0
15416,VICTE,1927-06-12,2012-03-05,1905-12-18,3,874.17,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,18.47,4.3,0
15417,VICTE,1992-10-08,1955-09-02,1992-09-09,3,959.06,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,80.21,1.46,0
15418,VICTE,1995-01-15,1930-09-11,1975-04-01,3,787.47,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,61.91,5.5,0
15419,VICTE,1934-12-24,1925-05-06,2017-05-21,3,983.38,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,65.06,9.58,0
15420,VICTE,1949-02-07,1947-05-28,2016-03-11,3,584.78,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,41.98,6.05,0
15421,VICTE,1949-05-26,1958-07-27,1983-11-11,3,655.99,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,58.91,9.25,0
15422,VICTE,1944-08-27,1954-05-27,1970-02-08,3,944.28,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,62.11,1.69,0
15423,VICTE,1932-09-21,1919-09-10,1915-05-19,3,171.99,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,21.03,2.53,0
15424,VICTE,2008-04-18,2014-04-11,2007-07-24,3,230.94,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,41.53,5.47,0
15425,VICTE,1987-08-19,1987-10-09,1939-02-05,3,767.87,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,21.08,10.28,0
15426,VICTE,1932-06-03,2018-03-10,1901-04-14,3,757.76,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,28.36,2.31,0
15427,VICTE,1983-04-01,1946-03-22,1945-07-30,3,108.13,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,63.9,8.62,0
15428,VICTE,1984-10-13,1916-08-27,1901-08-17,3,794.88,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,50.08,2.41,0
15429,VICTE,2019-07-09,1962-09-19,1961-09-14,3,840.85,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,2.07,8.91,0
15430,VICTE,1905-12-30,2019-02-15,1968-11-27,3,861.93,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,21.36,2.29,0
15431,VICTE,1946-02-17,1920-11-25,1964-06-05,3,285.28,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,67.88,4.91,0
15432,VICTE,1919-05-18,2001-04-18,1971-10-16,3,251.33,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,37.79,6.39,0
15433,VICTE,1983-10-20,1905-04-14,1937-10-04,3,445.87,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,26.75,5.23,0
15434,VICTE,1945-10-21,2007-11-17,1938-08-03,3,344.3,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,65.15,2.27,0
15435,VICTE,1901-12-27,1930-03-14,1987-10-12,3,560.06,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,38.16,5.02,0
15436,VICTE,1958-10-11,2012-09-14,1961-11-05,3,463.68,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,53.28,8.4,0
15437,VICTE,1998-03-29,1997-10-26,1916-04-28,3,493.92,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,60.81,10.28,0
15438,VICTE,1976-05-15,1917-03-09,1923-12-01,3,698.08,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,53.39,3.14,0
15439,VICTE,1993-03-18,1931-05-16,1924-01-20,3,131.77,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,86.55,3.55,0
15440,VICTE,2017-02-14,1932-10-07,1916-05-01,3,295.59,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,22.21,6.96,0
15441,VICTE,1932-09-05,1981-08-24,1931-10-14,3,124.24,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,20.84,8.88,0
15442,VICTE,1903-12-10,1967-08-28,1915-09-14,3,378.96,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,56.02,2.51,0
15443,VICTE,1933-07-16,1994-03-26,1926-05-28,3,243.01,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,49.32,4.69,0
15444,VICTE,1923-03-28,1919-03-02,1969-10-03,3,825.01,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,5.69,8.88,0
15445,VICTE,1968-06-24,1946-12-28,1912-06-27,3,694.07,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,89.73,5.79,0
15446,VICTE,1975-11-07,1996-02-16,1922-01-10,3,9.69,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,92.38,3.63,0
15447,VICTE,1922-06-30,2003-04-23,1974-09-27,3,648.2,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,33.41,2.19,0
15448,VICTE,1919-05-08,1921-01-25,1939-02-10,3,393.51,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,89.1,5.64,0
15449,VICTE,1906-06-25,1945-04-26,1983-10-22,3,313.05,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,20.76,9.55,0
15450,VICTE,2014-10-03,1990-01-29,1957-06-17,3,210.08,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,47.78,1.36,0
15451,VICTE,1918-01-28,2015-03-02,1950-06-27,3,419.18,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,4.7,10.47,0
15452,VICTE,1944-12-27,1970-01-08,1909-07-26,3,10.54,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,71.79,7.76,0
15453,VICTE,2009-04-06,2016-04-23,2012-08-03,3,187.63,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,90.88,1.71,0
15454,VICTE,1972-10-22,1943-12-24,2017-06-14,3,495.39,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,50.02,4.61,0
15455,VICTE,2019-08-17,1947-06-19,2006-03-17,3,950.71,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,25.16,9.44,0
15456,VICTE,1944-08-04,1993-05-02,1966-04-18,3,903.23,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,54.03,1.39,0
15457,VICTE,1990-11-07,1926-11-10,1963-05-30,3,770.41,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,80.05,5.04,0
15458,VICTE,1910-05-04,1973-12-22,1978-10-24,3,311,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,12.21,6.15,0
15459,VICTE,1911-02-02,1988-03-30,1948-12-01,3,66.81,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,41.1,4.91,0
15460,VICTE,1909-07-08,1955-06-24,1903-04-06,3,980.73,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,82.46,8.55,0
15461,VICTE,1940-04-20,1933-06-21,1926-02-23,3,191.7,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,40.24,10.79,0
15462,VICTE,1977-03-17,1981-08-16,2001-03-07,3,432.25,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,78,7.06,0
15463,VICTE,1929-04-18,2000-05-03,1991-06-17,3,695.69,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,91.22,8.93,0
15464,VICTE,1910-08-17,1927-01-04,1971-02-14,3,248.47,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,27.47,5.27,0
15465,VICTE,1918-11-20,1908-07-01,2003-06-17,3,767.93,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,15.09,3.71,0
15466,VICTE,1909-05-20,2014-12-15,1907-11-13,3,629.45,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,80.8,10.7,0
15467,VICTE,2006-11-22,1963-09-12,1997-05-12,3,26.11,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,1.24,9.78,0
15468,VICTE,1964-12-28,2008-09-07,2012-03-12,3,989.96,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,4.48,1.89,0
15469,VICTE,1921-08-17,1975-09-27,1955-11-23,3,501.24,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,44.37,8.03,0
15470,VICTE,1950-02-07,1905-06-29,1971-06-25,3,178.17,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,72.52,9.9,0
15471,VICTE,2014-12-31,1934-03-25,1972-07-07,3,631.66,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,92.96,1.26,0
15472,VICTE,1912-10-17,2017-12-25,1918-06-13,3,944.23,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,87.75,5.94,0
15473,VICTE,1990-08-10,1930-03-12,1962-05-10,3,297.78,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,24.08,8.54,0
15474,VICTE,1927-01-24,2010-08-28,1905-06-19,3,658.92,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,82.38,7.28,0
15475,VICTE,1982-05-21,2018-02-19,1986-11-23,3,369.25,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,36.94,2.38,0
15476,VICTE,1932-05-29,1933-11-12,1960-07-24,3,773.06,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,96.64,7.95,0
15477,VICTE,2013-12-23,1923-11-29,1933-07-30,3,117.88,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,61.24,5.89,0
15478,VICTE,1974-08-01,1948-08-23,1939-05-30,3,368.81,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,15.66,10.8,0
15479,VICTE,1955-04-27,1963-01-12,2007-08-05,3,980.46,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,85.72,4.06,0
15480,VICTE,1907-07-24,1945-12-18,1981-09-08,3,191.69,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,37.71,5.35,0
15481,VICTE,1956-04-14,1911-12-20,1958-09-12,3,361.02,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,39.79,8.38,0
15482,VICTE,1902-01-06,1920-09-05,1948-09-12,3,785.52,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,21.53,8.17,0
15483,VICTE,1924-11-23,1902-09-29,1935-11-01,3,169.06,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,50.17,2.97,0
15484,VICTE,1963-04-19,1913-02-04,1992-08-02,3,781.96,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,59.65,4.78,0
15485,VICTE,1974-06-05,1902-04-02,1999-07-22,3,764.24,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,72.22,10.31,0
15486,VICTE,1972-02-13,1944-12-13,1956-07-03,3,19.71,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,58.52,6.83,0
15487,VICTE,1924-12-31,1929-05-07,1980-07-30,3,108.45,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,73.49,6.02,0
15488,VICTE,1989-11-02,1935-07-20,1927-03-29,3,47.6,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,36.7,8.49,0
15489,VICTE,1997-11-26,1995-10-18,2017-09-01,3,933.23,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,96.33,2.22,0
15490,VICTE,2012-04-26,1985-05-24,1904-03-22,3,502.62,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,27.33,1.25,0
15491,VICTE,1945-04-18,1988-05-22,1921-11-04,3,586.85,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,61.1,10.17,0
15492,VICTE,1927-11-01,1951-11-12,1918-11-04,3,149.11,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,50.41,10.51,0
15493,VICTE,1960-09-25,1900-05-02,1941-03-21,3,951.73,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,13.29,10.3,0
15494,VICTE,1919-04-14,1900-07-19,1968-06-21,3,241.96,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,17.67,9.01,0
15495,VICTE,1941-07-10,1989-10-21,1905-04-12,3,998.7,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,22.85,6.94,0
15496,VICTE,1943-06-17,1912-12-09,2002-06-13,3,322.21,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,78.69,2.76,0
15497,VICTE,1903-01-08,1959-03-05,1940-07-09,3,396.77,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,85.56,10.05,0
15498,VICTE,1949-08-31,1918-08-08,1956-06-02,3,663.93,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,63.76,6.48,0
15499,VICTE,2011-06-02,2006-10-10,2008-11-24,3,592.97,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,95.52,9.44,0
15500,VICTE,2018-08-27,2001-04-09,2019-10-14,3,340.65,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,22.32,3.64,0
15501,VICTE,1923-12-06,1924-11-04,1906-03-29,3,672.45,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,6.18,2.87,0
15502,VICTE,2012-01-27,1950-01-03,1964-05-26,3,389.94,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,54.99,2.81,0
15503,VICTE,2018-01-03,2015-10-08,1929-09-10,3,615.28,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,19.48,5.47,0
15504,VICTE,1943-07-17,1946-03-01,2006-01-26,3,346.82,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,46.48,6.97,0
15505,VICTE,1973-12-31,1952-02-16,1907-12-24,3,508.88,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,64.69,6.22,0
15506,VICTE,1984-01-10,1963-07-11,1927-10-26,3,507.55,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,47.93,5.24,0
15507,VICTE,1991-08-08,2015-06-14,1952-07-08,3,489.34,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,18.98,7.34,0
15508,VICTE,2004-10-18,2012-01-21,2002-12-01,3,361.01,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,69.01,6.41,0
15509,VICTE,1947-12-27,1909-06-18,1939-01-20,3,401.33,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,97.65,7.7,0
15510,VICTE,1991-04-03,1928-02-13,1918-11-02,3,37.61,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,71,83.02,7.49,0
15511,VICTE,1969-11-14,1973-09-09,1959-03-03,3,135.68,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,11,15.51,4.92,0
15512,VICTE,1962-10-11,1994-01-30,1973-08-29,3,577.04,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,48.87,6.73,0
15513,VICTE,1925-04-15,1999-01-13,1911-01-12,3,541.27,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,51100,36,82.21,8.47,0
